id	result
5024668	{'宋某': -2, '邱县': -2}
5024669	{'宪法': -2}
5024670	{'王神爱': 0, '和陌生人说话': -2}
5024671	{'华为': -2}
5024672	{'程潇': 0, '欧阳娜娜': 0, '风格': -2}
5024673	{'阴性': -2, '西安': -2}
5024674	{'俄罗斯': -2, '马克龙': -2}
5024675	{'高颜值': 0}
5024676	{'杨某': -1, '小王': -2, '集美': -2}
5024677	{'黄志忠': -2, '小洪': -2}
5024678	{'凯文': 0, '客场': -2}
5024679	{'武切维奇': 0, '米尔斯': 0, '公牛队': 0, '篮网队': 0, '凯文杜兰特': 0, '爱德华兹': 0, '欧文': 0, '三分球': -2, '詹姆斯哈登': 0, '德罗赞': 0, '拉文': 0}
5024680	{'杨振宁': 0, '霍金': 0, '爱因斯坦': 0, '中国': -2}
5024681	{'欧阳娜娜': -2}
5024682	{'朱元璋': 0, '公主': -2, '朱重四': 0}
5024683	{'日本': -2, '韩国': -2}
5024684	{'产业': -2, '经济': -2}
5024685	{'英国': -2}
5024686	{'郑某': -2, '法院': -2}
5024687	{'张延': 0, '何茹男': 0, '演技': 0, '粉红女郎': -2}
5024688	{'汽车': -2}
5024689	{'新华社': -2}
5024690	{'皇帝': -2, '锦衣卫': -2}
5024691	{'哈尔滨': -2}
5024692	{'热火队': 0, '开拓者队': 0, '巴特勒': 0, 'CJ': -2}
5024693	{'中国': -2, '明朝': -2}
5024694	{'卫辉': -2}
5024695	{'李世民': -2, '皇帝': -2}
5024696	{'中国': -2, '影片': -2}
5024697	{'刘晓庆': 0}
5024698	{'风格': -2, '颜色': -2}
5024699	{'美邦股份': -2, '维远股份': -2}
5024700	{'犯罪嫌疑人': -2}
5024701	{'工信部': -2}
5024702	{'王创民': -2}
5024703	{'俄勒冈州': -2}
5024704	{'章宇': 0, '马丽': -2, '东北虎': 0, '影片': -2}
5024705	{'小李': -2, '九寨沟景区': -2}
5024706	{'黄子韬': 0, '明星': -2}
5024707	{'张亚东': -2, '窦唯': 0}
5024708	{'奥密克戎': -2, '张伯礼': -2}
5024709	{'苹果': -2}
5024710	{'亚洲': -2}
5024711	{'上海网信办': -2}
5024712	{'汤普森': 0, '维金斯': 0, '勇士': 0, '库里': -2, '三分球': -2}
5024713	{'朱利安·阿桑奇': -2, '美国': -2, '英国': -2}
5024714	{'公益': -2, '中国社会福利基金会': -2}
5024715	{'小陈': -2, '权利': -2}
5024716	{'中国': -2, '钟南山': -2}
5024717	{'武磊': 0}
5024718	{'张芳': -2}
5024719	{'陈志朋': -1, '明星': -2}
5024720	{'孙天宇': 0, '喜剧': -2, '杨天真': -2}
5024721	{'四川': -2, '成都': -2}
5024722	{'温州': -2}
5024723	{'开幕式': -2}
5024724	{'王力宏': -2, '李靓蕾': -2}
5024725	{'日本': -2, '东京': -2}
5024726	{'美国': -2, '中国': -2}
5024727	{'记者': -2}
5024728	{'刘暖曦': -1, '陈世峰': -1, '江秋莲': -2, '江歌': -2}
5024729	{'光与夜之恋': -2, '手游': -2}
5024730	{'北京地区': -2}
5024731	{'苏珊娜·克雷格': -2, '纽约时报': -2, '玛丽·特朗普': -2}
5024732	{'徐婕': 0, '粉丝': -2, '辛巴': -2}
5024733	{'加拿大': -2, '加拿大鹅': 0}
5024734	{'尹笑言': 0, '乔瓦娜·普雷科维奇': 0}
5024735	{'国家统计局': -2}
5024736	{'LPR': -2, '中国邮政储蓄银行': -2}
5024737	{'马清运': 0, '马伯骞': -2}
5024738	{'陈炯明': -2, '吴佩孚': -2, '广东': -2, '广州': -2}
5024739	{'家庭教育': -2}
5024740	{'金星': 0}
5024741	{'谌利军': 0}
5024742	{'张芦依': -2}
5024743	{'库里': 0, '球迷': -2, '尼克斯': -2}
5024744	{'朱某某': -1, '天津': -2, '公安机关': -2}
5024745	{'老李': -2, '马恩丑': -2, '安国': -2}
5024746	{'乾隆': -2, '尹壮图': -2}
5024747	{'美国': -2, '美国政府': -1, '伊拉克': -2}
5024748	{'美军': -2, '塔利班': -2}
5024749	{'娜美': -1, '仙洋': -2, '粉丝': -2}
5024750	{'党中央': -2}
5024751	{'唐嫣': 0}
5024752	{'姆巴佩': 0, '格列兹曼': -2}
5024753	{'学历': -2, '本科': -2}
5024754	{'鄂尔多斯': -2, '内蒙古': -2}
5024755	{'香港': -2, '香港警务处': -2}
5024756	{'习近平': -2}
5024757	{'动视暴雪': 0, '微软': -2, '股价': -2}
5024758	{'联合国': -2, '阿富汗': -2}
5024759	{'宋佳': -2, '女星': -2, '演员': -2}
5024760	{'李代沫': -1, '沈阳': -2, '歌手': -2}
5024761	{'鹿晗': -2}
5024762	{'郭子凡': 0, '韩沐伯': 0, '创造营2019': -2, '肖战': 0}
5024763	{'学生': -2, '中小学生': -2}
5024764	{'中国': -2, '立陶宛': -2}
5024765	{'奕凯达': 0}
5024766	{'华为': -2}
5024767	{'张哲轩': 0, '马思纯': 0, '粉丝': -2, '综艺节目': -2}
5024768	{'俄罗斯': -2, '北约': -2}
5024769	{'独行侠队': 0, '灰熊队': 0, '黑马': -2}
5024770	{'贝利': 0, '热刺': -2}
5024771	{'佟兵': -2, '刘小捷': -2, '徐正': -2}
5024772	{'台积电': -2}
5024773	{'李佳琦': -2}
5024774	{'格力': -2, '孟羽童': 0}
5024775	{'消防员': -2}
5024776	{'美国': -2, '台积电': -2}
5024777	{'重症': -2, '西安': -2}
5024778	{'巴宜区': -2, '鲁朗镇': -2}
5024779	{'刘星': 0}
5024780	{'律师': -2}
5024781	{'林靖恩': 0, '李坤城': -2}
5024782	{'港澳': -2, '苏赟': -2}
5024783	{'王京花': 0, '艺人': -2, '经纪人': -2}
5024784	{'扫码点餐': -2, '上海市消保委': -2}
5024785	{'孟羽童': -2, '董明珠': -2}
5024786	{'北京': -2, '病例': -2}
5024787	{'山西清徐农村商业银行股份有限公司': 0, '王某': -1, '丁女士': -2, '王先生': -2}
5024788	{'布兰森': 0, '贝佐斯': 0, '联合国': -2, '美国': -2}
5024789	{'费沁雯': 0, '主持人': -2, '浙江卫视': -2}
5024790	{'马克·杰特沃伊': -1, '俄罗斯': -2, '美国': -2}
5024791	{'汤加': -2, '朱各华': -2}
5024792	{'烟台': -2, '盐城': -2}
5024793	{'陈女士': -2, '胡先生': -2, '乐乐': -2}
5024794	{'南京': -2, '紫金山': -2}
5024795	{'王启年': 0, '范闲': 0}
5024796	{'中国': -2, '维基媒体基金会': -1}
5024797	{'厄瓜多尔监狱管理局': -2, '厄瓜多尔': -2}
5024798	{'当家主母': 0, '剧组': -2}
5024799	{'深圳': -2, '奥密克戎': -2}
5024800	{'日本': -2, '日本政府': 0}
5024801	{'宋祖儿': 0, '古力娜扎': 0, '金晨': 0, '刘诗诗': 0}
5024802	{'威海': -2, '山东': -2}
5024803	{'台湾': -2, '主权': -2}
5024804	{'张艺兴': 0}
5024805	{'林钰洧': 0, '林俊贤': 0}
5024806	{'卢某': -2}
5024807	{'小宇': -2}
5024808	{'王牌部队': 0, '顾一野': 0, '肖战': 0, '观众': -2, '剧情': -2}
5024809	{'芜湖': -2}
5024810	{'小昭昭昭昭昭昭昭昭昭': -2}
5024811	{'焦景文': -2}
5024812	{'台积电': -2}
5024813	{'胡某': -1}
5024814	{'南海': -2, '海军': -2}
5024815	{'旺青罗布': 0, '宗措村': -2}
5024816	{'梁龙': 0}
5024817	{'供需': -2}
5024818	{'格日措': -1, '柔智': -1, '派出所': -2}
5024819	{'赵立坚': -2}
5024820	{'余岛岛': -2}
5024821	{'北京西站': -2, '魏女士': -2}
5024822	{'乐视': -2}
5024823	{'陆小曼': 0, '徐志摩': -2, '翁瑞午': -2}
5024824	{'中国': -2, '奥运会': -2}
5024825	{'经济': -2, '习近平': -2}
5024826	{'范小勤': 0}
5024827	{'亚马逊': -2, '欧盟': -2, '财报': -2}
5024828	{'田某某': -1}
5024829	{'河北': -2}
5024830	{'周杰伦': 0, '郑艳东': 0, '王刚': 0, '张铁林': -2}
5024831	{'记者': -2, '拜登': -2}
5024832	{'靖国神社': -2, '岸信夫': -1, '日本': -2, '西村': -2, '吴谦': -2}
5024833	{'基金': -2, '指数投资部': -2}
5024834	{'路遥': -2, '唐斩': -1}
5024835	{'周深': 0, '斛珠夫人': -2}
5024836	{'欧文': 0, '比赛': -2}
5024837	{'傅某': -2, '蒋某': -1}
5024838	{'北辙南辕': -2}
5024839	{'迈克尔乔丹': 0, '赛季': -2, '得分': -2}
5024840	{'白举纲': 0, '李响': -2, '张晋': 0}
5024841	{'郑伊健': 0, '节目': -2, '节目组': -2}
5024842	{'美国': -2, '中国': -2}
5024843	{'义乌': -2, '赵小敏': -2}
5024844	{'黎巴嫩': -2}
5024845	{'徐诗晓': 0, '孙梦雅': 0}
5024846	{'法比奥·卡纳瓦罗': 0, '卡纳瓦罗': 0, '俱乐部': -2}
5024847	{'张杰': 0, '节目': -2}
5024848	{'游戏': -2}
5024849	{'雍禾': -2, '雍禾医疗': -2}
5024850	{'孙卓': -2, '国庄村': -2}
5024851	{'上海': -2, '雨雪': -2}
5024852	{'阿里巴巴': -2}
5024853	{'地产': -2, '恒大': -2}
5024854	{'长安号': -2, '西安': -2}
5024855	{'林丹': 0, '羽毛球': -2}
5024856	{'叶华山': -2, '湖北科技学院': -2, '学生': -2}
5024857	{'意大利': -2, '威尼斯': -2}
5024858	{'林燕梅': -2, '黄先生': -2}
5024859	{'高通': -2}
5024860	{'三星': -2, '苹果': -2}
5024861	{'四川省': -2, '地震': -2}
5024862	{'杜淳': 0, '王灿': 0, '马苏': 0, '电视剧': -2}
5024863	{'扬州': -2}
5024864	{'舜杰路大通E家生鲜超市': -2, '曹娥': -2}
5024865	{'崔紫昀': -2}
5024866	{'战术': -2, '球员': -2}
5024867	{'天气': -2}
5024868	{'联盟': -2, '步行者': 0, '篮板': -2, '太阳': 0}
5024869	{'指纹': -2}
5024870	{'杨超越': 0, '节目': -2}
5024871	{'金瀚': 0, '任嘉伦': 0, '罗云熙': 0, '古装': -2, '演员': -2}
5024872	{'汤加': -2, '林易雄': -2}
5024873	{'库布': -2, '杭锦旗': -2}
5024874	{'凯尔特人': -2, '米德尔顿': 0}
5024875	{'李弇': -2, '李氏': -2}
5024876	{'西塘': -2, '景区': -2}
5024877	{'上海': -2, '证券日报': -2}
5024878	{'宋祖儿': 0, '金铭': 0, '小婉君': 0, '观众': -2, '角色': -2}
5024879	{'金成俊': -2, '县委': -2, '彭新林': -2}
5024880	{'北京大学人民医院': -2}
5024881	{'学费': -2, '大学': -2}
5024882	{'马克西': 0, '罗齐尔': 0, '海沃德': 0, '篮板': -2, '库里': 0}
5024883	{'劳荣枝': -2}
5024884	{'美国': -2, '德国': -2}
5024885	{'中国': -2}
5024886	{'刘二狗': -2, '刘祥坤': 0}
5024887	{'张柏芝': 0, '陈冠希': -2, '谢霆锋': -2, '王菲': -2}
5024888	{'人员': -2, '秩序': -2}
5024889	{'摩尔多瓦': -2, '俄罗斯': -2}
5024890	{'甘肃省': -2, '山东': -2}
5024891	{'周哥': 0}
5024892	{'被告': -2, '一审': -2}
5024893	{'演员': -2}
5024894	{'中通': -2, '宋女士': -2}
5024895	{'车臣': -2, '俄罗斯': -2}
5024896	{'夏之光': 0, '热度': -2}
5024897	{'赛事': -2}
5024898	{'杨幂': 0, '时尚': -2, '黑色': -2}
5024899	{'伊朗': -2, '阿卜杜拉希扬': -2}
5024900	{'奚梦瑶': -2, '何猷君': -2}
5024901	{'上海': -2}
5024902	{'东莞': -2, '考点': -2}
5024903	{'欧莱雅': -2, '李佳琦': -2}
5024904	{'方恒之': 0, '李一鸣': -2}
5024905	{'CPI': -2, '消费品': -2}
5024906	{'王雨': 0, '李明启': -2, '观众': -2}
5024907	{'杭锦旗': -2}
5024908	{'王蒙徽': -2}
5024909	{'敬一丹': -2, '王梓木': 0}
5024910	{'庞伟': 0, '张博文': 0}
5024911	{'欧冠': -2}
5024912	{'达尔科·德希奇': -1}
5024913	{'公牛': -1, '勇士': 0}
5024914	{'吕光': 0, '苻坚': 0}
5024915	{'胡明轩': 0, '福建队': 0, '广东队': 0, '高登': 0, '徐杰': 0}
5024916	{'李某': -1, '兰州': -2, '南阳': -2}
5024917	{'国务院': -2}
5024918	{'场馆': -2, '东京': -2}
5024919	{'孟子义': 0, '刘特': -2}
5024920	{'迪士尼': -2, '迪士尼度假区': -2}
5024921	{'摄像头': -2}
5024922	{'湖人': 0, '詹姆斯': 0}
5024923	{'商丘市': -2, '虞城县': -2}
5024924	{'赵某': -1, '河津市': -2}
5024925	{'郑州': -2, '河南省': -2}
5024926	{'金晓宇': 0}
5024927	{'徐勤根': -2}
5024928	{'董某萍': -1, '葛先生': -2, '尧尧': -2}
5024929	{'张晋': 0, '蔡少芬': 0, '节目': -2}
5024930	{'上海': -2, '列车': -2}
5024931	{'李玉刚': -2}
5024932	{'郑爽': -1}
5024933	{'维金斯': 0, '普尔': 0, '勇士': 0, '库里': 0}
5024934	{'日本': -2, '东京': -2}
5024935	{'李莉': -2, '淄博': -2}
5024936	{'航天': -2, '太空': -2}
5024937	{'湖人': 0, '约基奇': -2, '詹皇': 0, '蒙克': -2, '篮板': -2}
5024938	{'张某': -2}
5024939	{'王新房': 0}
5024940	{'陈好': 0}
5024941	{'性能': -2}
5024942	{'陈亚男': -2, '深秋': -2, '大衣哥': -2}
5024943	{'鱿鱼游戏': 0, 'Netflix': -2, '彭博社': -2}
5024944	{'老陈': -2}
5024945	{'朱某某': -1, '温某': -1, '张某': -2}
5024946	{'钱大妈': -2, '北京': -2}
5024947	{'台湾': -2, '欧洲': -2}
5024948	{'王卫东': -2, '潍坊': -2}
5024949	{'中国': -2, '商务部市场研究所': -2}
5024950	{'汤加': -2, '澳大利亚': -2}
5024951	{'加拿大': -2, '中国': -2}
5024952	{'地铁': -2}
5024953	{'病毒': -2}
5024954	{'建文帝': 0, '朱棣': -2}
5024955	{'张灵瀚': -2}
5024956	{'琼瑶': 0, '陈红': 0}
5024957	{'联合国人权理事会': -2, '美国': -2, '中国': -2, '联合国': -2, '南华早报': -2}
5024958	{'金牌': -2, '日本': -2}
5024959	{'柘榴': -2, '卓英': 0}
5024960	{'河南省': -2, '财政部': -2}
5024961	{'篮网': -1, '骑士': 0, '欧文': -2, '阿德': -2, '哈登': 0}
5024962	{'伊拉克': -2, '美国': -2}
5024963	{'北京冬奥会': -2, '帕帕达吉斯': 0, '西泽龙': 0, '冬奥': -2, '北京': -2}
5024964	{'雄安新区': -2, '银保监会': -2}
5024965	{'二驴': -2, '辛巴': -2}
5024966	{'学生': -2, '大学': -2}
5024967	{'经济': -2, '数字经济': -2}
5024968	{'国民党': -2, '主席': -2}
5024969	{'迈克尔·斯帕弗': -1}
5024970	{'津南区': -2, '阳性': -2}
5024971	{'陕西': -2}
5024972	{'王宝强': 0, '演员': -2}
5024973	{'梅园': 0, '梅园春晓': 0, '淮阳区': -2, '淮阳新十景': -2}
5024974	{'电影': -2, '影片': -2}
5024975	{'张兰': -2, '汪小菲': -2}
5024976	{'央视': -2, '江西': -2}
5024977	{'沃尔玛百货': -2, '涨幅': -2}
5024978	{'汤加': -2, '芒果岛': -2}
5024979	{'李恒': -2, '衡水市': -2}
5024980	{'中国': -2, '柏杨': -2}
5024981	{'电商': -2}
5024982	{'郭老师': -2, '吴亦凡': 0, '艺人': -2}
5024983	{'胡山泉': -2, '沈海洋': -2, '沈雨': -2}
5024984	{'高曙光': -2, '王玲': 0, '江珊': 0, '高亦心': -2}
5024985	{'人设': -2, '张信哲': 0}
5024986	{'澳门特别行政区': -2, '国家安全委员会': -2}
5024987	{'新冠': -2, '绍兴市': -2}
5024988	{'绥化市': -2, '北林区': -2}
5024989	{'刘小姐': -2, '周某': -2}
5024990	{'市民': -2, '法律责任': -2}
5024991	{'范仲淹': -2}
5024992	{'租金': -2, '住房': -2}
5024993	{'病例': -2, '本土': -2}
5024994	{'汤加': -2}
5024995	{'四川': -2}
5024996	{'大衣哥': 0}
5024997	{'巴西': -2, '墨西哥': -2}
5024998	{'李连杰': -2, '史泰龙': 0, '杨紫琼': 0, '蔡子明': 0, '嘉禾': -2}
5024999	{'陈亚男': -2, '朱小伟': -2, '大衣哥': -2}
5025000	{'夏侯惇': 0, '曹操': -2}
5025001	{'游戏': -2, '中立协会': -2}
5025002	{'马家桥砂石厂': -1}
5025003	{'山西': -2}
5025004	{'小昭': -2}
5025005	{'琼瑶': 0, '施南生': 0, '张叔平': 0, '林青霞': 0, '张国荣': 0}
5025006	{'核酸': -2}
5025007	{'奥飞娱乐': -2, '镇魂街': 0}
5025008	{'屠呦呦': 0, '周迅': 0, '功勋': -2}
5025009	{'深圳': -2}
5025010	{'美军': -2, '德国': -2}
5025011	{'长津湖': 0, '演员': 0, '电影': -2, '观众': -2}
5025012	{'魏国': -2, '诸葛亮': 0}
5025013	{'公牛': 0, '勇士': 0, '维金斯': 0, '三分球': -2}
5025014	{'办法': -2, '广西': -2}
5025015	{'邓太阿': 0, '隋斜谷': 0, '王仙芝': 0, '吕洞玄': 0, '曹长卿': 0, '李淳罡': 0, '徐凤年': -2, '吕祖': 0}
5025016	{'肖战': 0, '剧本': -2, '粉丝': -2}
5025017	{'霸州市': -2, '国务院': -2}
5025018	{'杨紫': 0, '明星': -2, '娱乐圈': -2}
5025019	{'维金斯': 0, '布克': 0, '哈登': -2, '汤普森': 0, '勇士': 0, '保罗': 0, '奥尼尔': 0, '普尔': 0, '太阳': -2, '格林': 0, '季后赛': -2}
5025020	{'利率': -2, '债券': -2}
5025021	{'陶汉林': 0, '山东队': 0, '高诗岩': 0}
5025022	{'拉文': 0, '巴特勒': 0, '格林': 0, '戈贝尔': 0, '勇士队': 0, '球队': -2}
5025023	{'阶层': -2}
5025024	{'金莎': 0, '黄圣依': 0}
5025025	{'奥运': -2}
5025026	{'敦煌': -2, '李宝': -2}
5025027	{'朱高炽': 0, '大明风华': 0, '大明': -2}
5025028	{'连云港': -2, '成彦龙': -2}
5025029	{'拜登': -2, '格拉斯哥': -2}
5025030	{'孙悦': 0, '祝你平安': -2}
5025031	{'中国好声音2021': 0, '中国好声音': 0, '综艺': -2, '凤娱': -2}
5025032	{'王楚钦': 0, '孙颖莎': 0, '早田希娜': 0, '张本智和': 0}
5025033	{'曾黎': 0}
5025034	{'中国进出口银行': -2}
5025035	{'周阳春': -1, '车某某': -2}
5025036	{'田蕤': -1, '被告人': -2, '被害人': -2}
5025037	{'福建': -2}
5025038	{'波尔多大学': -2}
5025039	{'以色列': -2}
5025040	{'上合组织': -2, '崔丽': -2}
5025041	{'天津': -2}
5025042	{'美国': -2, '拉美': -2}
5025043	{'中国': -2, '经济': -2}
5025044	{'小周后': 0, '宋太宗': -2, '李煜': -2, '虞美人': 0, '赵匡胤': -2}
5025045	{'篮网': 0, '勇士队': 0, '雄鹿': 0, '公牛': 0, '球队': -2, '库里': -2}
5025046	{'林志玲': 0}
5025047	{'习近平': -2}
5025048	{'福原爱': 0, '江宏杰': -2}
5025049	{'美国': -2}
5025050	{'唐雪': -2}
5025051	{'新西兰': -2, '新冠疫苗': -2}
5025052	{'王某某': -1, '武汉': -2, '武汉经开区': -2}
5025053	{'中国': -2}
5025054	{'中国': -2, '所罗门群岛': -2}
5025055	{'王忠嗣': 0, '李隆基': -2, '王韫秀': 0}
5025056	{'宫金杰': 0, '钟天使': 0}
5025057	{'珠海市': -2, '奥密克戎': -2}
5025058	{'洛杉矶港': -2, '美国': -2}
5025059	{'曹云金': -2}
5025060	{'杨元庆': -2, '深圳联想懂的通信有限公司': -2}
5025061	{'王一博': 0, '肖战': 0, '总决赛': -2}
5025062	{'吴睿轩': -1, '娱乐圈': -2, '张默': 0, '房祖名': 0, '柯震东': 0, '成龙': 0}
5025063	{'中国政府': -2, '美国': -2, '人民': -2, '中国': -2}
5025064	{'朴槿惠': -1, '韩国': -2, '文在寅': -2}
5025065	{'中国': -2}
5025066	{'拼多多': -2}
5025067	{'郑州': -2, '河南': -2}
5025068	{'河南': -2, '黄河': -2}
5025069	{'龚俊': -2}
5025070	{'王力宏': 0, '李靓蕾': -2}
5025071	{'阿道夫·希特勒': -2, '华盛顿沃特金斯小学': -2, '华盛顿': -2, '华盛顿邮报': -2}
5025072	{'伦敦': -2, '金融城': -2}
5025073	{'茅台': -2, '虎年': -2}
5025074	{'小和卓': -2, '兆惠': -2, '粮食': -2}
5025075	{'上海邮政': -2, '上海': -2}
5025076	{'曹锟': -2, '段祺瑞': 0, '冯玉祥': 0}
5025077	{'朝阳区': -2, '顺义区': -2}
5025078	{'缅甸': -2, '贵州': -2}
5025079	{'十景': -2, '天泉湖': -2}
5025080	{'联合国': -2, '科学院': -2}
5025081	{'火箭队': 0, '雄鹿队': 0, '灰熊队': 0, '爵士队': 0}
5025082	{'达尔威公司': -2}
5025083	{'阿富汗': -2, '伊朗': -2}
5025084	{'艺人': -2}
5025085	{'张军红': -2, '宁夏': -2}
5025086	{'杨国福': -1, '市场监管总局': -2}
5025087	{'王新刚': -2, '小莉': -2}
5025088	{'粉丝': -2, '王一博': 0}
5025089	{'阿健': 0, '病人': -2, '疾病': -2}
5025090	{'菲律宾': -2, '雷伊': -2}
5025091	{'波兰': -2, '杜达': -2}
5025092	{'南非': -2, '异株': -2}
5025093	{'工信部': -2}
5025094	{'亲爱的': -2, '孙海洋': -2}
5025095	{'张家界': -2, '广州': -2}
5025096	{'美洲': -2, '欧洲': -2}
5025097	{'太子': -2, '高秉烛': -2}
5025098	{'洛国富': 0, '李铁': 0, '球员': -2, '对手': -2}
5025099	{'伊桑': -2}
5025100	{'肿瘤': -2, '中山大学肿瘤防治中心': -2}
5025101	{'核酸': -2}
5025102	{'廖某': -1, '民警': -2, '城北派出所': -2}
5025103	{'8号线': -2, '老西门': -2}
5025104	{'舍恩巴赫': -2, '俄罗斯': -2}
5025105	{'陈志朋': -1, '直播': -2}
5025106	{'76人': 0, '西蒙斯': 0}
5025107	{'感染者': -2, '无症状感染者': -2}
5025108	{'亚马逊': -2, '贝索斯': -2}
5025109	{'李明启': 0, '主持人': -2, '尼格买提': 0, '舞台': -2, '节目': -2}
5025110	{'阿富汗': -2, '美国': -2}
5025111	{'王某': -1}
5025112	{'地方法人银行': -2, '人民银行': -2}
5025113	{'太原市': -2, '迎泽区': -2}
5025114	{'任泉': 0}
5025115	{'环球度假区': -2}
5025116	{'阳性': -2, '深圳市': -2}
5025117	{'朱健雄': -2, '汤加': -2}
5025118	{'原油': -2, '德尔塔': -2}
5025119	{'王岳伦': 0, '李湘': -2}
5025120	{'江西': -2}
5025121	{'陈氏': -2, '方氏': -2}
5025122	{'中国': -2, '美国': -2}
5025123	{'汪小菲': -2, '张颖颖': 0}
5025124	{'比尔盖茨': -2, '梅琳达': -2}
5025125	{'马思纯': 0, '花哥': 0}
5025126	{'陈露': -1, '霍尊': -2}
5025127	{'涂磊': 0, '直播': -2}
5025128	{'莞城街道': -2, '莞城': -2, '东莞市': -2}
5025129	{'辰辰': -2, '中南医院': -2}
5025130	{'习近平': -2}
5025131	{'王晓晨': -2, '角色': -2}
5025132	{'美国': -2}
5025133	{'周深': 0, '雪落下的声音': 0}
5025134	{'马洪涛': -2, '人气': -2}
5025135	{'乐视网': -1, '贾跃亭': -2, '中德证券': -1, '北京金融法院': -2}
5025136	{'病例': -2, '奥密克戎': -2}
5025137	{'男子': -2, '犯罪嫌疑人': -2}
5025138	{'李旻': -2}
5025139	{'鞠婧祎': 0, '电视剧': -2, '演员': -2}
5025140	{'剧情': -2, '八角亭谜雾': 0, '致命愿望': 0, '谁是凶手': 0, '影视剧': -2}
5025141	{'公安机关': -2}
5025142	{'雄安': -2, '雄安新区': -2}
5025143	{'廖秋云': 0, '张亮': 0, '奥运': -2, '中国': -2}
5025144	{'香港': -2, '郑六三': 0}
5025145	{'印度': -2, '泰姬陵': 0}
5025146	{'张某凡': -1}
5025147	{'张艺兴': 0, '娱乐圈': -2}
